QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.996150, 0.000110, 0.011280, -0.014510, 0.111420, 1.253310, 1.000000, 157.250000, 40 x 3, 173.450000, 174.950000,90.0, 0.000000, 0.030000, 0 x 53, 0.030000, -0.000080, 0.000040, 0.001660, -0.001830, -0.000540, 0.985400, 6.000000,174.0,0.659
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000080, 0.115940, , 1.000000, 116.550000, 18 x 1, 170.600000, 172.000000,92.5, 0.000000, 0.030000, 0 x 16, 0.050000, -0.000650, 0.000040, 0.001900, -0.001470, -0.000640, 0.961950, 41.000000,171.5,0.65
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000520, 0.119030, , 1.000000, 113.800000, 6 x 6, 168.550000, 169.500000,95.0, 0.000000, 0.030000, 0 x 11, 0.040000, -0.001010, 0.000020, 0.002430, -0.002150, -0.000550, 0.939090, 17.000000,169.0,0.64
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000430, 0.122170, , , 0.000000, 18 x 27, 165.650000, 167.000000,97.5, 0.000000, 0.050000, 0 x 49, 0.060000, -0.001410, 0.000010, 0.002510, -0.003110, -0.000250, 0.955790, 20.000000,166.5,0.631
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000110, 0.125540, , 7.000000, 159.890000, 18 x 27, 163.150000, 164.500000,100.0, 0.000000, 0.030000, 0 x 30, 0.040000, -0.000280, 0.000070, 0.002080, -0.001730, -0.000710, 0.893730, 2.000000,164.0,0.621
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000290, 0.128850, , 1.000000, 115.500000, 3 x 31, 160.550000, 162.000000,102.5, 0.000000, 0.030000, 0 x 72, 0.020000, -0.000520, -0.000010, 0.001910, -0.002010, -0.000630, 0.871850, 6.000000,161.5,0.612
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.131100, , , 0.000000, 1 x 31, 158.150000, 159.500000,105.0, 0.000000, 0.030000, 0 x 71, 0.020000, -0.001020, 0.000030, 0.002460, -0.001620, 0.000000, 0.850200, 7.000000,159.0,0.602
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000480, 0.134500, , 5.000000, 100.900000, 10 x 27, 155.600000, 157.000000,107.5, 0.000000, 0.030000, 0 x 69, 0.030000, -0.000800, 0.000080, 0.001700, -0.002280, -0.000550, 0.829250, 2.000000,156.5,0.593
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.137490, , 2.000000, 119.580000, 1 x 19, 153.150000, 154.500000,110.0, 0.000000, 0.030000, 0 x 56, 0.040000, -0.001120, 0.000020, 0.001950, -0.001670, -0.000130, 0.808930, 5.000000,154.0,0.583
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000310, 0.141210, , 1.000000, 134.980000, 4 x 31, 150.650000, 152.150000,112.5, 0.000000, 0.040000, 0 x 22, 0.040000, -0.000480, 0.000050, 0.003140, -0.002800, -0.000720, 0.808920, 4.000000,151.5,0.574
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.144590, , 5.000000, 130.980000, 18 x 18, 148.600000, 149.450000,115.0, 0.020000, 0.030000, 19 x 56, 0.030000, -0.001230, 0.000070, 0.003560, -0.003170, -0.000040, 0.805780, 0.000000,149.0,0.564
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.147130, , 1.000000, 138.350000, 29 x 28, 146.050000, 147.000000,117.5, 0.020000, 0.030000, 21 x 22, 0.080000, -0.000790, 0.000100, 0.003240, -0.003220, -0.000350, 0.784630, 1.000000,146.5,0.555
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000210, 0.150200, , 2.000000, 106.850000, 24 x 27, 143.350000, 144.600000,120.0, 0.020000, 0.040000, 15 x 21, 0.030000, -0.001430, 0.000100, 0.004160, -0.003090, -0.000960, 0.778720, 1.000000,144.0,0.546
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.998410, 0.000050, 0.005880, -0.004690, 0.152600, 0.786680, 1.000000, 91.570000, 29 x 28, 141.000000, 142.150000,122.5, 0.030000, 0.040000, 16 x 18, 0.040000, -0.001890, 0.000030, 0.004950, -0.003620, -0.000560, 0.770460, 3.000000,141.5,0.536
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.156350, , 2.000000, 107.930000, 31 x 28, 138.500000, 139.550000,125.0, 0.030000, 0.040000, 20 x 10, 0.060000, -0.001630, 0.000090, 0.004880, -0.003350, -0.000520, 0.750990, 12.000000,139.0,0.527
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.162460, , 2.000000, 88.800000, 28 x 29, 133.450000, 134.350000,130.0, 0.050000, 0.060000, 5 x 26, 0.070000, -0.002020, 0.000130, 0.007310, -0.005990, -0.000720, 0.747050, 0.000000,134.0,0.508
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.995070, 0.000200, 0.012750, -0.011050, 0.162910, 0.802090, 1.000000, 85.750000, 29 x 19, 132.400000, 133.400000,131.25, 0.050000, 0.060000, 11 x 13, 0.130000, -0.002950, 0.000160, 0.007180, -0.005550, -0.001180, 0.737900, 4.000000,132.8,0.503
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000150, 0.166190, , 1.000000, 131.900000, 19 x 18, 130.850000, 132.100000,132.5, 0.050000, 0.070000, 14 x 10, 0.060000, -0.002600, 0.000160, 0.007430, -0.005970, -0.000690, 0.734980, 5.000000,131.5,0.498
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.998180, 0.000120, 0.006310, -0.004460, 0.166670, 0.701610, 1.000000, 129.200000, 19 x 18, 129.950000, 130.700000,133.75, 0.060000, 0.070000, 10 x 26, 0.130000, -0.003400, 0.000110, 0.008240, -0.006570, -0.001200, 0.732410, 44.000000,130.3,0.493
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.997930, 0.000090, 0.006180, -0.004720, 0.168270, 0.693210, 2.000000, 78.000000, 31 x 18, 128.550000, 129.600000,135.0, 0.060000, 0.070000, 17 x 12, 0.070000, -0.002500, 0.000160, 0.008480, -0.006070, -0.001320, 0.722830, 17.000000,129.0,0.489
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.170550, , 2.000000, 88.300000, 31 x 2, 127.200000, 128.300000,136.25, 0.070000, 0.080000, 18 x 11, 0.070000, -0.003290, 0.000110, 0.009710, -0.006930, -0.000820, 0.723830, 5.000000,127.8,0.484
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.993110, 0.000260, 0.016740, -0.014710, 0.169570, 0.786120, 0.000000, 118.600000, 25 x 18, 126.400000, 127.000000,137.5, 0.070000, 0.080000, 16 x 13, 0.080000, -0.002980, 0.000200, 0.009410, -0.007050, -0.001720, 0.714830, 19.000000,126.5,0.479
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.995080, 0.000220, 0.013330, -0.010800, 0.171760, 0.742770, 1.000000, 90.800000, 25 x 10, 125.150000, 125.650000,138.75, 0.080000, 0.090000, 7 x 55, 0.100000, -0.004320, 0.000200, 0.010190, -0.008490, -0.001550, 0.715450, 10.000000,125.3,0.474
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.990210, 0.000390, 0.025300, -0.022460, 0.171650, 0.825100, 1.000000, 92.240000, 18 x 1, 123.950000, 124.700000,140.0, 0.080000, 0.090000, 9 x 7, 0.140000, -0.004060, 0.000210, 0.011220, -0.008000, -0.001200, 0.706670, 1.000000,124.0,0.47
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.994150, 0.000200, 0.015400, -0.012450, 0.175320, 0.741570, 2.000000, 58.400000, 1 x 1, 122.500000, 123.350000,141.25, 0.090000, 0.100000, 12 x 11, 0.170000, -0.004210, 0.000160, 0.012340, -0.008430, -0.001930, 0.706220, 1.000000,122.8,0.465
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.998910, 0.000070, 0.003710, -0.001770, 0.177870, 0.590280, 7.000000, 64.550000, 29 x 28, 121.050000, 122.050000,142.5, 0.090000, 0.110000, 12 x 12, 0.180000, -0.004230, 0.000230, 0.012410, -0.009410, -0.002010, 0.700440, 1.000000,121.5,0.46
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.998870, 0.000070, 0.003380, -0.002020, 0.179440, 0.583430, 0.000000, 60.780000, 30 x 31, 119.850000, 120.750000,143.75, 0.100000, 0.110000, 7 x 10, 0.170000, -0.004690, 0.000200, 0.013020, -0.009150, -0.001490, 0.695630, 20.000000,120.3,0.456
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.994800, 0.000250, 0.013790, -0.010110, 0.180100, 0.695760, 1.000000, 62.850000, 18 x 18, 118.800000, 119.500000,145.0, 0.110000, 0.120000, 11 x 12, 0.120000, -0.005030, 0.000180, 0.013890, -0.009890, -0.001810, 0.694250, 6.000000,119.0,0.451
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.997300, 0.000140, 0.007210, -0.004300, 0.182700, 0.614780, 5.000000, 76.250000, 33 x 31, 117.300000, 118.350000,146.25, 0.110000, 0.130000, 6 x 4, 0.140000, -0.005510, 0.000270, 0.014610, -0.010840, -0.001730, 0.688050, 5.000000,117.8,0.446
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000390, 0.184700, , 2.000000, 100.000000, 30 x 18, 116.000000, 116.850000,147.5, 0.120000, 0.130000, 6 x 6, 0.140000, -0.005730, 0.000220, 0.014960, -0.010980, -0.001800, 0.682720, 1.000000,116.5,0.441
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000260, 0.186000, , 4.000000, 99.890000, 2 x 28, 114.550000, 115.900000,148.75, 0.130000, 0.140000, 11 x 10, 0.160000, -0.006260, 0.000230, 0.016700, -0.011690, -0.001770, 0.679740, 1.000000,115.3,0.437
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000340, 0.188130, , 0.000000, 107.900000, 3 x 34, 113.250000, 114.600000,150.0, 0.130000, 0.150000, 6 x 8, 0.160000, -0.006510, 0.000330, 0.016600, -0.012300, -0.002150, 0.673750, ,114.0,0.432
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000120, 0.189800, , 1.000000, 59.000000, 1 x 30, 112.050000, 113.450000,151.25, 0.140000, 0.160000, 9 x 7, 0.190000, -0.006390, 0.000340, 0.017990, -0.012250, -0.002600, 0.670300, 80.000000,112.8,0.427
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000010, 0.191520, , 1.000000, 53.500000, 9 x 18, 110.900000, 112.050000,152.5, 0.150000, 0.160000, 6 x 5, 0.190000, -0.006880, 0.000340, 0.018320, -0.013400, -0.002680, 0.664160, 0.000000,111.5,0.422
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, -0.000380, 0.192250, , 1.000000, 95.000000, 1 x 18, 109.550000, 110.900000,153.75, 0.160000, 0.170000, 4 x 8, 0.240000, -0.007640, 0.000370, 0.019630, -0.013960, -0.003180, 0.660240, 13.000000,110.3,0.418
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.993260, 0.000340, 0.017620, -0.012660, 0.192120, 0.639270, 24.000000, 62.640000, 5 x 28, 108.550000, 109.800000,155.0, 0.160000, 0.180000, 4 x 5, 0.230000, -0.007600, 0.000370, 0.019870, -0.013840, -0.002490, 0.653740, 12.000000,109.0,0.413
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.195990, , 1.000000, 98.620000, 1 x 30, 107.050000, 108.300000,156.25, 0.180000, 0.190000, 5 x 4, 0.220000, -0.008930, 0.000390, 0.021280, -0.014550, -0.003020, 0.651930, 0.000000,107.8,0.408
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 1.000000, 0.000000, 0.000000, 0.000000, 0.197860, , 2.000000, 90.670000, 6 x 18, 105.750000, 107.300000,157.5, 0.190000, 0.200000, 14 x 8, 0.230000, -0.009190, 0.000430, 0.022910, -0.015130, -0.003170, 0.647320, 0.000000,106.5,0.403
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.996930, 0.000190, 0.007850, -0.004270, 0.198440, 0.535050, 1.000000, 88.770000, 10 x 28, 104.550000, 106.100000,158.75, 0.200000, 0.220000, 18 x 10, 0.240000, -0.010000, 0.000480, 0.023850, -0.016230, -0.003600, 0.645570, 0.000000,105.3,0.399
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.995670, 0.000220, 0.010780, -0.006090, 0.199090, 0.553960, 0.000000, 98.490000, 4 x 18, 103.350000, 104.850000,160.0, 0.210000, 0.230000, 10 x 9, 0.230000, -0.009810, 0.000420, 0.024870, -0.017370, -0.003840, 0.639710, 1.000000,104.0,0.394
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.992690, 0.000330, 0.019290, -0.012220, 0.199440, 0.596760, 8.000000, 87.000000, 34 x 37, 102.550000, 103.300000,161.25, 0.220000, 0.240000, 16 x 24, 0.260000, -0.010580, 0.000480, 0.025910, -0.017940, -0.003320, 0.634870, 27.000000,102.8,0.389
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.992850, 0.000370, 0.018960, -0.012410, 0.201050, 0.587880, 1.000000, 92.470000, 31 x 28, 101.100000, 102.250000,162.5, 0.230000, 0.250000, 8 x 8, 0.270000, -0.011230, 0.000520, 0.027300, -0.018500, -0.003930, 0.629590, 110.000000,101.5,0.385
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.988510, 0.000480, 0.027900, -0.018970, 0.201360, 0.621980, 1.000000, 62.800000, 18 x 18, 100.050000, 101.000000,163.75, 0.250000, 0.260000, 5 x 2, 0.280000, -0.011540, 0.000550, 0.029250, -0.019350, -0.003990, 0.626130, 46.000000,100.3,0.38
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.988890, 0.000480, 0.027670, -0.018950, 0.202880, 0.613550, 10.000000, 98.100000, 19 x 18, 99.000000, 99.550000,165.0, 0.260000, 0.280000, 12 x 10, 0.300000, -0.012770, 0.000500, 0.030300, -0.020510, -0.004290, 0.622730, 11.000000,99.0,0.375
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.991930, 0.000440, 0.020020, -0.011990, 0.205710, 0.563270, 4.000000, 58.550000, 36 x 30, 97.400000, 98.450000,166.25, 0.270000, 0.290000, 9 x 5, 0.310000, -0.013420, 0.000560, 0.030990, -0.020990, -0.004760, 0.616640, 1.000000,97.8,0.37
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.985980, 0.000620, 0.034480, -0.022420, 0.204480, 0.619720, 3.000000, 97.790000, 22 x 29, 96.600000, 97.100000,167.5, 0.300000, 0.310000, 1 x 14, 0.350000, -0.013650, 0.000670, 0.033580, -0.021610, -0.004890, 0.615860, 0.000000,96.5,0.366
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.992450, 0.000470, 0.020910, -0.011960, 0.208500, 0.546400, 0.000000, 90.270000, 30 x 30, 94.850000, 96.000000,168.75, 0.310000, 0.330000, 14 x 15, 0.300000, -0.014640, 0.000620, 0.035020, -0.023320, -0.005720, 0.611280, 15.000000,95.3,0.361
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.985550, 0.000660, 0.035230, -0.022320, 0.207540, 0.602070, 2.000000, 93.860000, 29 x 28, 93.650000, 95.050000,170.0, 0.320000, 0.340000, 6 x 7, 0.360000, -0.014840, 0.000660, 0.035660, -0.023100, -0.005430, 0.604780, 11.000000,94.0,0.356
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.985380, 0.000630, 0.034100, -0.021280, 0.209870, 0.585750, 5.000000, 46.450000, 30 x 30, 92.550000, 93.600000,171.25, 0.340000, 0.360000, 21 x 16, 0.580000, -0.016310, 0.000700, 0.038420, -0.024020, -0.005830, 0.602000, 1.000000,92.8,0.351
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.985230, 0.000670, 0.034000, -0.020680, 0.210800, 0.576980, 7.000000, 77.730000, 18 x 18, 91.450000, 92.200000,172.5, 0.360000, 0.380000, 23 x 21, 0.400000, -0.017480, 0.000720, 0.039690, -0.025510, -0.005910, 0.598160, 1.000000,91.5,0.347
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.979690, 0.000810, 0.044500, -0.029620, 0.210770, 0.606210, 1.000000, 76.510000, 30 x 29, 90.250000, 91.200000,173.75, 0.380000, 0.400000, 19 x 18, 0.650000, -0.017900, 0.000820, 0.041810, -0.026860, -0.006700, 0.594290, 2.000000,90.3,0.342
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.976650, 0.000970, 0.051900, -0.034650, 0.210940, 0.617750, 0.000000, 80.310000, 36 x 39, 89.150000, 90.000000,175.0, 0.400000, 0.420000, 19 x 17, 0.410000, -0.019320, 0.000790, 0.043570, -0.027330, -0.006390, 0.589700, 27.000000,89.0,0.337
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.979620, 0.000870, 0.046480, -0.029320, 0.213820, 0.587660, 3.000000, 71.760000, 18 x 18, 87.500000, 88.950000,176.25, 0.420000, 0.440000, 13 x 13, 0.730000, -0.019880, 0.000830, 0.045250, -0.028880, -0.006850, 0.584810, 1.000000,87.8,0.332
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.978650, 0.000910, 0.048130, -0.030340, 0.215200, 0.584120, 3.000000, 86.180000, 33 x 18, 86.750000, 87.250000,177.5, 0.440000, 0.470000, 19 x 22, 0.590000, -0.021550, 0.000900, 0.047650, -0.029440, -0.007290, 0.581770, 1.000000,86.5,0.328
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.977900, 0.001020, 0.048680, -0.029990, 0.216080, 0.575140, 5.000000, 70.210000, 31 x 18, 85.500000, 86.000000,178.75, 0.470000, 0.490000, 19 x 19, 0.510000, -0.022580, 0.000990, 0.049690, -0.030480, -0.007920, 0.577650, 5.000000,85.3,0.323
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.975280, 0.001060, 0.054340, -0.033630, 0.216980, 0.580650, 7.000000, 85.520000, 19 x 18, 84.250000, 84.900000,180.0, 0.500000, 0.520000, 4 x 25, 0.520000, -0.023850, 0.001060, 0.052040, -0.032090, -0.008050, 0.574350, 48.000000,84.0,0.318
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.970870, 0.001200, 0.061450, -0.039360, 0.216960, 0.593440, 1.000000, 83.330000, 18 x 18, 83.150000, 83.750000,181.25, 0.520000, 0.550000, 14 x 11, 0.560000, -0.025070, 0.001070, 0.054820, -0.033080, -0.009330, 0.570360, 40.000000,82.8,0.314
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.971740, 0.001250, 0.061230, -0.036470, 0.221920, 0.557510, 3.000000, 80.730000, 27 x 41, 79.000000, 80.300000,185.0, 0.610000, 0.630000, 8 x 20, 0.630000, -0.028560, 0.001230, 0.061440, -0.037200, -0.010330, 0.557910, 101.000000,79.0,0.299
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.960990, 0.001610, 0.078260, -0.047520, 0.223980, 0.556820, 7.000000, 73.150000, 18 x 18, 74.600000, 75.200000,190.0, 0.750000, 0.770000, 16 x 13, 0.770000, -0.034890, 0.001540, 0.073150, -0.042530, -0.012090, 0.543110, 66.000000,74.0,0.28
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.956720, 0.001900, 0.086520, -0.048960, 0.228810, 0.528520, 205.000000, 69.400000, 36 x 30, 69.650000, 70.300000,195.0, 0.920000, 0.940000, 9 x 8, 0.910000, -0.043100, 0.001910, 0.085490, -0.048940, -0.015330, 0.528060, 24.000000,69.0,0.261
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.944730, 0.002320, 0.104870, -0.059170, 0.230680, 0.523370, 58.000000, 65.120000, 34 x 18, 65.150000, 65.400000,200.0, 1.120000, 1.150000, 23 x 20, 1.130000, -0.052370, 0.002280, 0.100740, -0.056080, -0.018720, 0.512840, 291.000000,64.0,0.243
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.937780, 0.002530, 0.115460, -0.064880, 0.231790, 0.519300, 5.000000, 61.530000, 26 x 1, 62.650000, 63.250000,202.5, 1.250000, 1.280000, 8 x 11, 1.210000, -0.058560, 0.002450, 0.108600, -0.059550, -0.020580, 0.506600, 14.000000,61.5,0.233
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.932140, 0.002740, 0.122510, -0.068000, 0.232370, 0.508820, 7.000000, 58.950000, 25 x 21, 60.300000, 60.800000,205.0, 1.380000, 1.420000, 12 x 12, 1.400000, -0.063800, 0.002720, 0.117290, -0.063710, -0.023180, 0.499260, 447.000000,59.0,0.224
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.927910, 0.002920, 0.128300, -0.069050, 0.234280, 0.495630, 3.000000, 57.650000, 13 x 26, 57.850000, 58.400000,207.5, 1.540000, 1.580000, 15 x 31, 1.570000, -0.071280, 0.002940, 0.127290, -0.068460, -0.025470, 0.493440, 27.000000,56.5,0.214
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.916970, 0.003260, 0.143120, -0.078420, 0.233110, 0.499660, 27.000000, 56.850000, 18 x 26, 55.750000, 56.150000,210.0, 1.710000, 1.750000, 21 x 35, 1.730000, -0.078030, 0.003220, 0.137190, -0.072580, -0.027870, 0.486210, 225.000000,54.0,0.205
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.911570, 0.003590, 0.150230, -0.079350, 0.234080, 0.485560, 4.000000, 53.100000, 28 x 16, 53.350000, 53.700000,212.5, 1.900000, 1.940000, 21 x 34, 2.000000, -0.086490, 0.003480, 0.147410, -0.077140, -0.030740, 0.480430, 55.000000,51.5,0.195
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.902530, 0.003840, 0.160830, -0.084780, 0.234740, 0.479150, 15.000000, 52.280000, 20 x 30, 50.950000, 51.550000,215.0, 2.110000, 2.150000, 22 x 34, 2.140000, -0.095580, 0.003870, 0.158640, -0.082050, -0.033960, 0.474500, 225.000000,49.0,0.186
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.893660, 0.004150, 0.171800, -0.088500, 0.234480, 0.471480, 33.000000, 47.670000, 21 x 23, 48.700000, 49.200000,217.5, 2.340000, 2.390000, 26 x 26, 2.310000, -0.105410, 0.004150, 0.170090, -0.086790, -0.037350, 0.468470, 56.000000,46.5,0.176
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.880690, 0.004490, 0.186210, -0.095790, 0.232830, 0.470020, 362.000000, 46.690000, 18 x 6, 46.600000, 47.000000,220.0, 2.600000, 2.660000, 34 x 64, 2.580000, -0.115570, 0.004470, 0.182740, -0.091720, -0.041040, 0.462600, 231.000000,44.0,0.167
1635883200, 2021-11-02 16:00, 2021-11-02,16.0,264.03, 2021-12-17,1639774800,45.04, 0.871680, 0.004880, 0.195610, -0.097540, 0.232650, 0.458060, 2.000000, 45.650000, 17 x 24, 44.250000, 44.700000,222.5, 2.890000, 2.950000, 32 x 19, 2.940000, -0.127680, 0.004860, 0.195510, -0.097300, -0.045460, 0.456810, 72.000000,41.5,0.157
