[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-06,1662494400,5.0,0.00108,0.00014,0.00218,-0.00739,0.00022, 0.562840, 0.000000,0.01, 0 x 12975,0.01,0.01,490.0,93.38,93.79, 20 x 500,0.0,-1.0,0.0,7.24147,0.0,0.0, , ,93.6,0.236
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-06,1662494400,5.0,0.00122,0.00012,0.00197,-0.0068,-0.00028, 0.610510, ,0.0, 0 x 13046,0.01,0.01,500.0,103.48,103.79, 217 x 500,0.0,-0.99754,0.0,0.0,-0.71914,-0.07801, 0.000600, ,103.6,0.261
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,1.0,0.0,0.0,0.0,0.0, , 1.000000,74.6, 50 x 50,76.19,76.57,320.0,0.01,0.02, 1419 x 12353,0.02,-0.00188,0.00018,0.00338,-0.00944,0.0, 0.542620, 1.000000,76.4,0.193
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,1.0,0.0,0.0,0.0,0.0, , 0.000000,102.05, 50 x 50,71.19,71.57,325.0,0.01,0.02, 3937 x 12060,0.02,-0.00155,0.00022,0.00369,-0.00903,0.0, 0.506130, 10.000000,71.4,0.18
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,1.0,0.0,0.0,0.0,0.0, , 0.000000,97.05, 50 x 50,66.19,66.58,330.0,0.01,0.02, 6834 x 11463,0.02,-0.00218,0.00025,0.00381,-0.00889,0.0, 0.470840, 5.000000,66.4,0.167
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,1.0,0.0,0.0,0.0,0.0, -0.000140, ,0.0, 50 x 50,61.2,61.58,335.0,0.01,0.02, 8706 x 5994,0.03,-0.00247,0.00033,0.00422,-0.00897,-0.0002, 0.435180, 3.000000,61.4,0.155
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.9535,0.00115,0.04281,-0.0049,0.00679, 0.662160, ,0.0, 50 x 50,57.2,57.59,339.0,0.02,0.03, 1161 x 8078,0.04,-0.00386,0.00044,0.00601,-0.01429,-0.00013, 0.427350, 0.000000,57.4,0.145
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.9543,0.00119,0.0418,-0.00572,0.00658, 0.649190, ,0.0, 50 x 50,56.2,56.59,340.0,0.02,0.03, 1419 x 11801,0.03,-0.00359,0.00044,0.00576,-0.01437,-0.00039, 0.419930, 3.000000,56.4,0.142
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95512,0.00129,0.04184,-0.00458,0.00653, 0.636980, ,0.0, 50 x 50,55.2,55.59,341.0,0.02,0.03, 1858 x 8074,0.04,-0.00402,0.00052,0.00615,-0.01466,-0.00034, 0.412180, 0.000000,55.4,0.14
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95586,0.00127,0.04132,-0.00452,0.00665, 0.624130, ,0.0, 50 x 50,54.2,54.59,342.0,0.02,0.03, 2586 x 8049,0.04,-0.0041,0.00054,0.00584,-0.01416,0.0, 0.404650, 0.000000,54.4,0.137
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95622,0.00134,0.04086,-0.01037,0.00625, 0.612390, ,0.0, 50 x 50,53.21,53.59,343.0,0.02,0.03, 4968 x 12822,0.0,-0.00414,0.00057,0.00579,-0.01369,-0.00039, 0.396410, ,53.4,0.135
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.9548,0.00162,0.04278,-0.04487,0.00864, 0.609090, ,0.0, 50 x 50,52.24,52.63,344.0,0.02,0.03, 6082 x 12807,0.04,-0.00409,0.00054,0.00648,-0.01435,0.0, 0.390660, 106.000000,52.4,0.132
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95594,0.0017,0.04181,-0.04539,0.00831, 0.596560, 0.000000,79.53, 50 x 50,51.24,51.63,345.0,0.02,0.03, 6333 x 11953,0.07,-0.00339,0.0006,0.00649,-0.01401,-0.00071, 0.383230, 0.000000,51.4,0.13
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95614,0.00175,0.04183,-0.04524,0.00813, 0.584400, ,0.0, 50 x 50,50.24,50.63,346.0,0.02,0.03, 7329 x 11521,0.04,-0.00406,0.00058,0.00647,-0.0137,-0.00012, 0.375900, 0.000000,50.4,0.127
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95664,0.00188,0.04149,-0.04489,0.00832, 0.571670, ,0.0, 50 x 50,49.24,49.63,347.0,0.02,0.03, 7783 x 10465,0.0,-0.00355,0.00056,0.00676,-0.01446,-9e-05, 0.368390, ,49.4,0.125
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95642,0.00201,0.04165,-0.05525,0.00896, 0.562790, ,0.0, 50 x 50,48.25,48.64,348.0,0.02,0.03, 8213 x 9198,0.0,-0.00398,0.00061,0.00682,-0.01447,-0.00018, 0.361160, ,48.4,0.122
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95708,0.00209,0.04128,-0.05485,0.00937, 0.550530, ,0.0, 50 x 50,47.25,47.64,349.0,0.02,0.03, 8512 x 7194,0.04,-0.00446,0.00062,0.00653,-0.01431,0.0, 0.354210, 2.000000,47.4,0.12
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95811,0.00219,0.04073,-0.05517,0.00942, 0.538210, ,0.0, 50 x 50,46.25,46.64,350.0,0.03,0.04, 746 x 12640,0.03,-0.00574,0.0008,0.00855,-0.01907,-0.0005, 0.359320, 111.000000,46.4,0.117
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95779,0.00233,0.04028,-0.05459,0.01006, 0.526510, ,0.0, 50 x 50,45.25,45.64,351.0,0.03,0.04, 1269 x 11719,0.11,-0.00576,0.00082,0.00898,-0.01867,-0.00025, 0.351640, 0.000000,45.4,0.115
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95903,0.00245,0.04003,-0.05509,0.01012, 0.514920, ,0.0, 50 x 50,44.25,44.64,352.0,0.03,0.04, 1596 x 11984,0.06,-0.00616,0.00085,0.00893,-0.01834,-0.00093, 0.343950, 1.000000,44.4,0.112
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95833,0.00257,0.04038,-0.06533,0.01065, 0.505380, ,0.0, 50 x 50,43.26,43.65,353.0,0.03,0.04, 3343 x 11900,0.05,-0.00635,0.00087,0.0087,-0.01834,0.0, 0.336950, 1.000000,43.4,0.109
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95868,0.00264,0.04053,-0.06546,0.01091, 0.493870, ,0.0, 50 x 50,42.26,42.65,354.0,0.03,0.04, 3813 x 11889,0.05,-0.00557,0.00094,0.00963,-0.01908,-0.00063, 0.329880, 1.000000,42.4,0.107
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95977,0.00277,0.03971,-0.06517,0.01073, 0.482870, 0.000000,40.97, 50 x 50,41.26,41.65,355.0,0.03,0.04, 5444 x 10101,0.07,-0.0059,0.00103,0.00964,-0.01893,-0.00063, 0.322700, 8.000000,41.4,0.104
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95969,0.00298,0.03888,-0.06552,0.01066, 0.471150, ,0.0, 50 x 50,40.26,40.65,356.0,0.03,0.04, 7109 x 8937,0.05,-0.00585,0.00107,0.0092,-0.01888,-0.00043, 0.315290, 2.000000,40.4,0.102
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95997,0.00309,0.03951,-0.07065,0.01149, 0.461590, ,0.0, 50 x 50,39.26,39.66,357.0,0.03,0.04, 7643 x 8067,0.05,-0.0063,0.00112,0.01011,-0.01854,-0.00025, 0.307070, 0.000000,39.4,0.099
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.96055,0.00333,0.03938,-0.07489,0.01199, 0.450880, ,0.0, 50 x 50,38.27,38.66,358.0,0.03,0.04, 7834 x 3800,0.05,-0.00687,0.0012,0.00956,-0.01817,-0.00093, 0.300470, 129.000000,38.4,0.097
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.96094,0.00354,0.03904,-0.07462,0.01169, 0.439810, ,0.0, 50 x 50,37.27,37.66,359.0,0.04,0.05, 1370 x 11318,0.08,-0.00803,0.00141,0.01244,-0.02303,-0.00091, 0.301800, 20.000000,37.4,0.094
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.96113,0.0037,0.03899,-0.07531,0.01284, 0.428870, ,0.0, 50 x 50,36.27,36.66,360.0,0.04,0.05, 1851 x 10265,0.06,-0.00828,0.0014,0.01231,-0.02314,-0.0007, 0.293560, 147.000000,36.4,0.092
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95994,0.00406,0.03973,-0.08514,0.01357, 0.420330, ,0.0, 50 x 50,35.28,35.67,361.0,0.04,0.05, 5867 x 6062,0.08,-0.0085,0.00154,0.01312,-0.0228,-0.00069, 0.286700, 0.000000,35.4,0.089
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.96077,0.00422,0.04016,-0.08542,0.01318, 0.409740, ,0.0, 50 x 50,34.28,34.67,362.0,0.04,0.05, 8059 x 4844,0.06,-0.00881,0.00162,0.01255,-0.02275,-0.00054, 0.278640, 47.000000,34.4,0.087
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.96037,0.00457,0.04105,-0.08817,0.01393, 0.399820, ,0.0, 50 x 50,33.28,33.68,363.0,0.05,0.06, 1564 x 11711,0.06,-0.01111,0.00191,0.01499,-0.02704,-0.00041, 0.277850, 56.000000,33.4,0.084
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95994,0.00487,0.04106,-0.08666,0.01516, 0.390500, ,0.0, 50 x 50,32.29,32.68,364.0,0.05,0.06, 5720 x 6966,0.05,-0.01129,0.00195,0.01566,-0.02691,-0.00075, 0.270740, 26.000000,32.4,0.082
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95909,0.00527,0.04177,-0.08484,0.01559, 0.380520, ,0.0, 50 x 50,31.29,31.69,365.0,0.06,0.07, 1083 x 11891,0.06,-0.01277,0.00225,0.01764,-0.03075,-0.00139, 0.268780, 1345.000000,31.4,0.079
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95822,0.00562,0.04244,-0.08275,0.01619, 0.371500, 1.000000,24.68, 50 x 50,30.3,30.69,366.0,0.06,0.07, 4637 x 7069,0.09,-0.01359,0.00244,0.01793,-0.03099,-0.00099, 0.260300, 177.000000,30.4,0.077
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95801,0.00604,0.04394,-0.08143,0.01722, 0.362180, 0.000000,30.21, 50 x 50,29.3,29.7,367.0,0.07,0.08, 1246 x 7470,0.09,-0.01485,0.00273,0.02027,-0.03476,-0.00073, 0.258220, 118.000000,29.4,0.074
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95656,0.00649,0.0444,-0.08075,0.01698, 0.352160, ,0.0, 50 x 50,28.31,28.7,368.0,0.07,0.08, 5735 x 4037,0.1,-0.01561,0.0029,0.02097,-0.03457,-0.00156, 0.249820, 121.000000,28.4,0.072
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95533,0.00692,0.04616,-0.0806,0.01835, 0.344120, ,0.0, 50 x 50,27.32,27.71,369.0,0.08,0.09, 4515 x 6247,0.08,-0.01779,0.00325,0.02329,-0.03861,-0.00133, 0.246580, 116.000000,27.4,0.069
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95364,0.00748,0.04795,-0.07988,0.01973, 0.334230, 0.000000,45.83, 50 x 50,26.32,26.72,370.0,0.1,0.11, 1 x 7646,0.11,-0.02096,0.00388,0.02769,-0.04584,-0.00143, 0.245700, 596.000000,26.4,0.067
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.94939,0.00819,0.05152,-0.08508,0.02061, 0.329010, ,0.0, 15 x 50,25.33,25.76,371.0,0.1,0.11, 4335 x 5211,0.11,-0.02206,0.00412,0.02839,-0.04542,-0.00133, 0.237800, 197.000000,25.4,0.064
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95742,0.00841,0.04459,-0.06486,0.01808, 0.307210, 0.000000,42.54, 78 x 65,24.31,24.67,372.0,0.11,0.12, 5473 x 3457,0.14,-0.02436,0.00459,0.03105,-0.04844,-0.00166, 0.232210, 100.000000,24.4,0.062
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.94551,0.00944,0.05512,-0.08433,0.02269, 0.309940, ,0.0, 78 x 78,23.32,23.79,373.0,0.13,0.14, 1239 x 8357,0.16,-0.0283,0.00521,0.03528,-0.05503,-0.00229, 0.229560, 98.000000,23.4,0.059
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.95,0.00996,0.0524,-0.07258,0.02099, 0.294090, 0.000000,53.52, 78 x 65,22.34,22.71,374.0,0.15,0.16, 75 x 10010,0.21,-0.03231,0.00592,0.03914,-0.06148,-0.00233, 0.225940, 160.000000,22.4,0.056
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.94515,0.0109,0.05641,-0.07714,0.02276, 0.287320, 2.000000,17.77, 78 x 65,21.36,21.73,375.0,0.17,0.18, 436 x 9289,0.18,-0.03648,0.00663,0.04325,-0.06732,-0.00303, 0.222570, 390.000000,21.4,0.054
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.93917,0.0118,0.06136,-0.08262,0.02419, 0.281000, 4.000000,17.99, 78 x 65,20.39,20.75,376.0,0.19,0.2, 4456 x 5611,0.2,-0.04116,0.00751,0.04766,-0.07292,-0.0034, 0.217940, 210.000000,20.4,0.051
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.93093,0.01291,0.06751,-0.09089,0.02614, 0.275530, 0.000000,28.32, 78 x 65,19.42,19.79,377.0,0.22,0.23, 4279 x 2272,0.39,-0.0463,0.00846,0.05305,-0.08125,-0.00317, 0.214540, 47.000000,19.4,0.049
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.91684,0.01412,0.07904,-0.11069,0.02983, 0.276120, 5.000000,15.39, 78 x 78,18.46,18.92,378.0,0.26,0.27, 752 x 2979,0.3,-0.05419,0.00963,0.05986,-0.09131,-0.00367, 0.212090, 477.000000,18.4,0.046
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.90691,0.01527,0.08693,-0.12005,0.03155, 0.270490, 5.000000,15.5, 78 x 78,17.51,17.97,379.0,0.3,0.31, 7060 x 620,0.31,-0.06238,0.01095,0.06593,-0.10144,-0.00428, 0.208000, 411.000000,17.4,0.044
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.89649,0.01651,0.0941,-0.13047,0.03281, 0.265490, 904.000000,14.5, 78 x 78,16.57,17.02,380.0,0.36,0.37, 537 x 2778,0.38,-0.07231,0.01241,0.07501,-0.11497,-0.00549, 0.207160, 2968.000000,16.4,0.041
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.88694,0.0178,0.10003,-0.13582,0.03385, 0.257380, ,0.0, 55 x 60,15.68,15.99,381.0,0.42,0.43, 5109 x 278,0.5,-0.08363,0.01404,0.08313,-0.12755,-0.00635, 0.203590, 1063.000000,15.4,0.039
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.86794,0.01903,0.11212,-0.15611,0.03591, 0.257010, 10.000000,11.64, 55 x 428,14.76,15.16,382.0,0.5,0.51, 2637 x 502,0.53,-0.09715,0.01579,0.0928,-0.14395,-0.00754, 0.201790, 597.000000,14.4,0.036
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.85424,0.02057,0.12018,-0.16596,0.03665, 0.251250, 21.000000,13.8, 437 x 422,13.83,14.24,383.0,0.59,0.6, 2112 x 179,0.62,-0.11287,0.01776,0.10316,-0.1597,-0.0084, 0.199630, 885.000000,13.4,0.034
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.83778,0.02196,0.12951,-0.17989,0.03832, 0.247730, 5.000000,9.52, 434 x 437,12.94,13.35,384.0,0.7,0.72, 776 x 2088,0.87,-0.13066,0.01983,0.11497,-0.17903,-0.00958, 0.199180, 1307.000000,12.4,0.031
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.82138,0.02363,0.13761,-0.18837,0.03881, 0.241270, 391.000000,11.14, 217 x 180,12.1,12.38,385.0,0.83,0.84, 196 x 790,0.86,-0.14996,0.02196,0.12606,-0.19718,-0.01078, 0.197280, 3787.000000,11.4,0.029
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.80038,0.02517,0.14806,-0.20227,0.03919, 0.237590, 99.000000,8.96, 289 x 282,11.25,11.51,386.0,0.97,0.99, 889 x 1443,1.0,-0.1718,0.02423,0.13755,-0.21618,-0.01288, 0.195640, 1822.000000,10.4,0.026
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.77762,0.0267,0.15756,-0.21751,0.03962, 0.234120, 131.000000,9.28, 310 x 151,10.42,10.68,387.0,1.14,1.15, 51 x 815,1.18,-0.19509,0.02649,0.14832,-0.2342,-0.0146, 0.194160, 1113.000000,9.4,0.024
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.75344,0.02826,0.16774,-0.23172,0.04076, 0.230600, 965.000000,8.28, 202 x 152,9.62,9.86,388.0,1.32,1.33, 75 x 74,1.43,-0.22079,0.0288,0.15982,-0.25221,-0.01653, 0.191190, 980.000000,8.4,0.021
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.72599,0.02963,0.17747,-0.24568,0.0401, 0.227650, 351.000000,8.58, 155 x 5,8.94,8.98,389.0,1.52,1.55, 528 x 80,1.57,-0.24894,0.03108,0.17084,-0.27008,-0.01886, 0.189550, 1059.000000,7.4,0.019
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.6977,0.03105,0.18565,-0.25837,0.04025, 0.224920, 1240.000000,8.11, 155 x 50,8.18,8.23,390.0,1.76,1.78, 516 x 344,1.81,-0.27961,0.03341,0.18083,-0.28617,-0.02031, 0.187100, 4245.000000,6.4,0.016
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.66852,0.03246,0.19372,-0.26815,0.03945, 0.221310, 2074.000000,7.4, 190 x 155,7.44,7.49,391.0,2.03,2.04, 52 x 75,2.09,-0.31326,0.0356,0.19064,-0.30099,-0.02353, 0.185130, 2615.000000,5.4,0.014
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.63674,0.03364,0.20072,-0.27817,0.03791, 0.218100, 3047.000000,6.58, 165 x 123,6.74,6.79,392.0,2.31,2.34, 280 x 250,2.38,-0.34764,0.03763,0.19816,-0.31363,-0.02542, 0.182550, 3207.000000,4.4,0.011
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.60419,0.03483,0.20578,-0.28483,0.03721, 0.214990, 2578.000000,6.0, 207 x 55,6.07,6.1,393.0,2.64,2.66, 129 x 12,2.7,-0.3854,0.03945,0.20562,-0.32449,-0.02869, 0.179950, 2877.000000,3.4,0.009
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.56969,0.03578,0.20988,-0.28971,0.0358, 0.211960, 2704.000000,5.37, 251 x 66,5.43,5.46,394.0,3.0,3.03, 160 x 321,3.07,-0.42439,0.04093,0.2109,-0.33224,-0.03141, 0.176950, 2067.000000,2.4,0.006
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.53411,0.03643,0.21268,-0.29197,0.03418, 0.209680, 3346.000000,4.78, 186 x 55,4.83,4.86,395.0,3.39,3.42, 324 x 210,3.43,-0.4653,0.04223,0.21336,-0.33712,-0.03427, 0.174430, 2495.000000,1.4,0.004
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.49779,0.03681,0.21364,-0.29249,0.03194, 0.206680, 972.000000,4.23, 76 x 151,4.27,4.3,396.0,3.83,3.86, 263 x 113,3.9,-0.50822,0.04304,0.21359,-0.33834,-0.03749, 0.171770, 608.000000,0.4,0.001
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.45979,0.0369,0.21321,-0.28922,0.03003, 0.203930, 2281.000000,3.72, 1 x 41,3.75,3.76,397.0,4.31,4.33, 75 x 55,4.39,-0.55247,0.04342,0.21257,-0.33535,-0.04158, 0.168820, 504.000000,0.6,0.002
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.42273,0.03681,0.20942,-0.28271,0.02856, 0.200790, 1930.000000,3.24, 321 x 26,3.25,3.27,398.0,4.81,4.85, 117 x 292,5.19,-0.59779,0.04346,0.20729,-0.32858,-0.0441, 0.165040, 162.000000,1.6,0.004
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.38472,0.0363,0.20521,-0.2751,0.02644, 0.198300, 1150.000000,2.75, 43 x 61,2.81,2.82,399.0,5.36,5.4, 150 x 113,5.76,-0.64357,0.04286,0.19954,-0.31653,-0.04799, 0.160870, 260.000000,2.6,0.007
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.34712,0.03545,0.19842,-0.26276,0.02408, 0.195320, 3133.000000,2.4, 750 x 10,2.4,2.41,400.0,5.89,6.0, 406 x 148,6.25,-0.69158,0.04193,0.18893,-0.29908,-0.05153, 0.155510, 549.000000,3.6,0.009
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.31018,0.03422,0.19002,-0.24965,0.02097, 0.193390, 1984.000000,2.03, 264 x 269,2.03,2.05,401.0,6.57,6.63, 172 x 150,8.41,-0.73701,0.03975,0.17423,-0.28098,-0.05473, 0.151370, 66.000000,4.6,0.012
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.27523,0.03273,0.17922,-0.23385,0.01909, 0.191040, 809.000000,1.67, 18 x 207,1.71,1.72,402.0,7.2,7.39, 226 x 208,9.21,-0.78198,0.03697,0.15733,-0.2601,-0.058, 0.147120, 12.000000,5.6,0.014
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.24175,0.03084,0.1673,-0.21622,0.01698, 0.188930, 527.000000,1.4, 155 x 137,1.42,1.43,403.0,7.85,8.12, 325 x 132,8.64,-0.83028,0.03349,0.13447,-0.22865,-0.06258, 0.138860, 40.000000,6.6,0.017
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.2097,0.02875,0.15512,-0.19733,0.01493, 0.187100, 743.000000,1.16, 346 x 118,1.17,1.18,404.0,8.61,8.89, 303 x 202,10.79,-0.87553,0.02872,0.10926,-0.19898,-0.06522, 0.130880, 13.000000,7.6,0.019
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.17976,0.02645,0.14115,-0.17766,0.0123, 0.184620, 1232.000000,0.94, 2390 x 1157,0.95,0.97,405.0,9.45,9.68, 95 x 150,10.89,-0.91715,0.02276,0.08089,-0.16887,-0.06835, 0.121780, 4.000000,8.6,0.022
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.15408,0.024,0.12778,-0.15906,0.01095, 0.184380, 352.000000,0.76, 75 x 1563,0.78,0.79,406.0,10.2,10.51, 180 x 150,12.52,-0.98083,0.00886,0.02343,-0.1184,-0.07378, 0.089370, 35.000000,9.6,0.024
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.129,0.02153,0.11386,-0.13871,0.00924, 0.182250, 595.000000,0.61, 4335 x 173,0.62,0.63,407.0,11.1,11.37, 74 x 55,13.43,-0.99746,0.0,0.0,-0.71507,-0.0751, 0.001080, 4.000000,10.6,0.027
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.10873,0.01913,0.10069,-0.12237,0.00749, 0.181890, 433.000000,0.49, 539 x 1580,0.5,0.51,408.0,12.0,12.25, 50 x 95,13.98,-1.0,0.0,7.14035,0.0,0.0, 0.000980, 8.000000,11.6,0.029
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,396.39, 2022-09-07,1662580800,6.0,0.09107,0.01677,0.08796,-0.10554,0.0061, 0.180550, 257.000000,0.4, 518 x 2705,0.4,0.41,409.0,12.79,13.18, 65 x 387,14.97,-1.0,0.0,7.13564,0.0,0.0, 0.000830, 4.000000,12.6,0.032
